id_transaccion,id_empresa,giro_comercial,fecha_hora,monto,tipo_pago,pais_destino
"TX_000563","EMP_0021","Importadora","2026-12-04 16:26:25.670","33421.44","SPEI_ENVIADO","México"
"TX_000564","EMP_0053","Turismo","2026-12-04 16:29:10.275","32831.39","SPEI_ENVIADO","México"
"TX_000565","EMP_0017","Constructora","2026-12-04 16:47:17.175","15952.28","SPEI_RECIBIDO","México"
"TX_000566","EMP_0062","Farmacia","2026-12-04 16:52:11.094","11767.85","SPEI_RECIBIDO","México"
"TX_000567","EMP_0069","Consultoría TI","2026-12-04 16:53:54.174","31553.44","SPEI_RECIBIDO","México"
"TX_000568","EMP_0019","Automotriz","2026-12-04 16:54:32.562","16685.04","SPEI_ENVIADO","México"
"TX_000569","EMP_0038","Ferretería","2026-12-04 17:02:58.853","30778.36","SPEI_RECIBIDO","México"
"TX_000570","EMP_0086","Turismo","2026-12-04 17:09:23.217","32797.42","SPEI_ENVIADO","México"
"TX_000571","EMP_0067","Restaurante","2026-12-04 17:10:48.254","25144.17","SPEI_ENVIADO","México"
"TX_000572","EMP_0032","Importadora","2026-12-04 17:20:31.057","11836.87","SPEI_RECIBIDO","México"
"TX_000573","EMP_0050","Constructora","2026-12-04 17:24:53.691","26809.92","SPEI_ENVIADO","México"
"TX_000574","EMP_0035","Papelería","2026-12-04 17:29:14.588","7763.98","SPEI_RECIBIDO","México"
"TX_000575","EMP_0042","Turismo","2026-12-04 17:35:55.809","9201.07","SPEI_ENVIADO","México"
"TX_000576","EMP_0017","Constructora","2026-12-04 17:41:19.949","15146.52","SPEI_RECIBIDO","México"
"TX_000577","EMP_0030","Automotriz","2026-12-04 17:43:35.085","25661.54","TARJETA_EMPRESARIAL","México"
"TX_000578","EMP_0029","Farmacia","2026-12-04 18:21:58.904","3622.68","TARJETA_EMPRESARIAL","México"
"TX_000579","EMP_0030","Automotriz","2026-12-04 18:36:20.627","8184.38","SPEI_RECIBIDO","México"
"TX_000580","EMP_0080","Consultoría TI","2026-12-04 18:51:51.359","27258.57","TARJETA_EMPRESARIAL","México"
"TX_000581","EMP_0090","Papelería","2026-12-04 18:51:52.806","22681.40","TARJETA_EMPRESARIAL","México"
"TX_000582","EMP_0021","Importadora","2026-12-04 19:04:28.388","25553.82","SPEI_ENVIADO","México"
"TX_000583","EMP_0045","Restaurante","2026-12-04 19:12:12.640","4183.74","SPEI_ENVIADO","México"
"TX_000584","EMP_0061","Constructora","2026-12-04 19:13:49.103","28684.37","TARJETA_EMPRESARIAL","México"
"TX_000585","EMP_0015","Ropa y Calzado","2026-12-04 19:20:03.629","16025.34","SPEI_RECIBIDO","México"
"TX_000586","EMP_0030","Automotriz","2026-12-04 19:23:19.998","9112.60","TARJETA_EMPRESARIAL","México"
"TX_000587","EMP_0022","Abarrotes","2026-12-04 19:26:29.140","26105.75","SPEI_ENVIADO","México"
"TX_000588","EMP_0059","Ropa y Calzado","2026-12-04 19:26:52.973","11520.68","SPEI_ENVIADO","México"
"TX_000589","EMP_0028","Constructora","2026-12-04 19:29:03.509","32084.40","SPEI_RECIBIDO","México"
"TX_000590","EMP_0032","Importadora","2026-12-04 19:34:03.392","26578.52","SPEI_ENVIADO","México"
"TX_000591","EMP_0020","Turismo","2026-12-04 19:40:43.173","33983.66","SPEI_ENVIADO","México"
"TX_000592","EMP_0090","Papelería","2026-12-04 19:42:01.232","29070.59","TARJETA_EMPRESARIAL","México"
"TX_000593","EMP_0044","Abarrotes","2026-12-04 19:44:48.511","12836.53","SPEI_ENVIADO","México"
"TX_000594","EMP_0087","Importadora","2026-12-04 19:46:06.957","33011.19","SPEI_ENVIADO","México"
"TX_000595","EMP_0060","Ferretería","2026-12-04 19:48:58.366","11597.33","TARJETA_EMPRESARIAL","México"
"TX_000596","EMP_0081","Ropa y Calzado","2026-12-04 19:50:32.849","15550.44","SPEI_RECIBIDO","México"
"TX_000597","EMP_0002","Papelería","2026-12-04 19:54:56.724","29871.22","SPEI_ENVIADO","México"
"TX_000598","EMP_0075","Turismo","2026-12-04 20:08:22.277","26787.77","TARJETA_EMPRESARIAL","México"
"TX_000599","EMP_0085","Automotriz","2026-12-04 20:17:16.818","22130.99","TARJETA_EMPRESARIAL","México"
"TX_000600","EMP_0063","Automotriz","2026-12-04 20:32:32.263","31117.41","SPEI_RECIBIDO","México"
"TX_000601","EMP_0058","Consultoría TI","2026-12-04 20:36:45.400","24588.48","SPEI_RECIBIDO","México"
"TX_000602","EMP_0029","Farmacia","2026-12-04 20:39:21.252","16633.37","TARJETA_EMPRESARIAL","México"
"TX_000603","EMP_0060","Ferretería","2026-12-04 20:43:06.071","11098.37","SPEI_RECIBIDO","México"
"TX_000604","EMP_0085","Automotriz","2026-12-04 21:22:48.233","29351.42","TARJETA_EMPRESARIAL","México"
"TX_000605","EMP_0003","Consultoría TI","2026-12-04 21:25:11.712","30020.71","SPEI_ENVIADO","México"
"TX_000606","EMP_0054","Importadora","2026-12-04 21:29:51.851","34382.80","TARJETA_EMPRESARIAL","México"
"TX_000607","EMP_0028","Constructora","2026-12-04 21:34:19.505","19206.60","SPEI_RECIBIDO","México"
"TX_000608","EMP_0008","Automotriz","2026-12-04 21:50:42.880","9035.42","SPEI_ENVIADO","México"
"TX_000609","EMP_0087","Importadora","2026-12-04 22:14:58.397","7632.57","SPEI_ENVIADO","México"
"TX_000610","EMP_0079","Papelería","2026-12-04 22:30:01.959","4520.44","TARJETA_EMPRESARIAL","México"
"TX_000611","EMP_0039","Constructora","2026-12-04 22:30:55.476","25462.40","SPEI_RECIBIDO","México"
"TX_000612","EMP_0025","Consultoría TI","2026-12-04 22:32:35.537","29127.84","SPEI_ENVIADO","México"
"TX_000613","EMP_0027","Ferretería","2026-12-04 22:41:39.043","24587.12","SPEI_ENVIADO","México"
"TX_000614","EMP_0019","Automotriz","2026-12-04 22:48:09.722","30351.73","SPEI_RECIBIDO","México"
"TX_000615","EMP_0005","Ferretería","2026-12-04 22:56:49.240","33900.01","SPEI_RECIBIDO","México"
"TX_000616","EMP_0003","Consultoría TI","2026-12-04 23:06:38.925","9041.56","TARJETA_EMPRESARIAL","México"
"TX_000617","EMP_0021","Importadora","2026-12-04 23:10:42.241","11266.94","SPEI_ENVIADO","México"
"TX_000618","EMP_0063","Automotriz","2026-12-04 23:18:36.822","27082.69","SPEI_ENVIADO","México"
"TX_000619","EMP_0068","Papelería","2026-12-04 23:53:03.627","10230.46","SPEI_RECIBIDO","México"
"TX_000620","EMP_0030","Automotriz","2026-12-04 23:56:01.908","9955.08","SPEI_ENVIADO","México"
"TX_000621","EMP_0050","Constructora","2026-12-05 00:21:59.176","2549.06","SPEI_ENVIADO","México"
"TX_000622","EMP_0012","Restaurante","2026-12-05 00:32:10.146","5609.43","TARJETA_EMPRESARIAL","México"
"TX_000623","EMP_0007","Farmacia","2026-12-05 00:38:25.996","23407.76","TARJETA_EMPRESARIAL","México"
"TX_000624","EMP_0048","Ropa y Calzado","2026-12-05 00:39:19.538","15789.43","SPEI_RECIBIDO","México"
"TX_000625","EMP_0043","Importadora","2026-12-05 00:45:27.242","10021.17","TARJETA_EMPRESARIAL","México"
"TX_000626","EMP_0085","Automotriz","2026-12-05 00:46:44.778","18742.16","SPEI_ENVIADO","México"
"TX_000627","EMP_0083","Constructora","2026-12-05 00:48:04.686","31561.09","SPEI_ENVIADO","México"
"TX_000628","EMP_0066","Abarrotes","2026-12-05 00:58:24.641","32197.96","TARJETA_EMPRESARIAL","México"
"TX_000629","EMP_0090","Papelería","2026-12-05 01:03:21.614","21734.26","TARJETA_EMPRESARIAL","México"
"TX_000630","EMP_0025","Consultoría TI","2026-12-05 01:05:01.594","4909.19","SPEI_RECIBIDO","México"
"TX_000631","EMP_0014","Consultoría TI","2026-12-05 01:46:55.558","14245.55","TARJETA_EMPRESARIAL","México"
"TX_000632","EMP_0050","Constructora","2026-12-05 02:04:48.212","30415.63","SPEI_RECIBIDO","México"
"TX_000633","EMP_0089","Restaurante","2026-12-05 02:36:40.290","32566.45","SPEI_RECIBIDO","México"
"TX_000634","EMP_0031","Turismo","2026-12-05 03:04:21.291","24825.95","TARJETA_EMPRESARIAL","México"
"TX_000635","EMP_0068","Papelería","2026-12-05 03:10:24.054","14749.39","TARJETA_EMPRESARIAL","México"
"TX_000636","EMP_0026","Ropa y Calzado","2026-12-05 03:12:57.646","7455.16","TARJETA_EMPRESARIAL","México"
"TX_000637","EMP_0086","Turismo","2026-12-05 03:19:36.671","16477.75","SPEI_RECIBIDO","México"
"TX_000638","EMP_0017","Constructora","2026-12-05 03:24:26.942","32677.25","TARJETA_EMPRESARIAL","México"
"TX_000639","EMP_0052","Automotriz","2026-12-05 03:42:05.125","17801.40","TARJETA_EMPRESARIAL","México"
"TX_000640","EMP_0040","Farmacia","2026-12-05 03:55:00.373","31991.32","SPEI_RECIBIDO","México"
"TX_000641","EMP_0061","Constructora","2026-12-05 04:09:49.260","33265.08","TARJETA_EMPRESARIAL","México"
"TX_000642","EMP_0027","Ferretería","2026-12-05 04:11:44.677","23075.00","SPEI_ENVIADO","México"
"TX_000643","EMP_0075","Turismo","2026-12-05 04:15:41.503","30587.91","SPEI_ENVIADO","México"
"TX_000644","EMP_0027","Ferretería","2026-12-05 04:39:38.926","4830.89","SPEI_RECIBIDO","México"
"TX_000645","EMP_0025","Consultoría TI","2026-12-05 04:49:58.615","25182.61","SPEI_ENVIADO","México"
"TX_000646","EMP_0017","Constructora","2026-12-05 05:00:42.919","22328.84","TARJETA_EMPRESARIAL","México"
"TX_000647","EMP_0029","Farmacia","2026-12-05 05:16:28.864","29174.92","SPEI_ENVIADO","México"
"TX_000648","EMP_0049","Ferretería","2026-12-05 05:32:39.865","8119.54","TARJETA_EMPRESARIAL","México"
"TX_000649","EMP_0027","Ferretería","2026-12-05 05:33:16.732","16973.46","SPEI_ENVIADO","México"
"TX_000650","EMP_0064","Turismo","2026-12-05 05:37:59.376","17651.99","SPEI_RECIBIDO","México"
"TX_000651","EMP_0031","Turismo","2026-12-05 05:55:41.362","23819.46","TARJETA_EMPRESARIAL","México"
"TX_000652","EMP_0061","Constructora","2026-12-05 05:56:02.447","33969.13","SPEI_ENVIADO","México"
"TX_000653","EMP_0078","Restaurante","2026-12-05 06:08:00.836","28787.98","SPEI_ENVIADO","México"
"TX_000654","EMP_0082","Ferretería","2026-12-05 06:12:14.357","11313.32","SPEI_RECIBIDO","México"
"TX_000655","EMP_0076","Importadora","2026-12-05 06:14:12.835","31315.60","TARJETA_EMPRESARIAL","México"
"TX_000656","EMP_0058","Consultoría TI","2026-12-05 06:27:34.556","28881.57","TARJETA_EMPRESARIAL","México"
"TX_000657","EMP_0035","Papelería","2026-12-05 06:30:21.992","25919.37","SPEI_RECIBIDO","México"
"TX_000658","EMP_0084","Farmacia","2026-12-05 06:36:42.434","34121.88","SPEI_ENVIADO","México"
"TX_000659","EMP_0024","Papelería","2026-12-05 06:39:15.967","13632.97","SPEI_RECIBIDO","México"
"TX_000660","EMP_0074","Automotriz","2026-12-05 06:45:02.359","5182.46","SPEI_ENVIADO","México"
"TX_000661","EMP_0063","Automotriz","2026-12-05 06:47:27.045","5802.87","SPEI_ENVIADO","México"
"TX_000662","EMP_0070","Ropa y Calzado","2026-12-05 06:53:00.183","4147.88","SPEI_ENVIADO","México"
"TX_000663","EMP_0027","Ferretería","2026-12-05 06:53:16.107","9296.27","TARJETA_EMPRESARIAL","México"
"TX_000664","EMP_0034","Restaurante","2026-12-05 07:02:56.582","6822.96","SPEI_ENVIADO","México"
"TX_000665","EMP_0060","Ferretería","2026-12-05 07:24:53.937","6862.44","SPEI_ENVIADO","México"
"TX_000666","EMP_0043","Importadora","2026-12-05 07:29:57.835","8364.13","SPEI_ENVIADO","México"
"TX_000667","EMP_0025","Consultoría TI","2026-12-05 07:45:25.318","26846.81","TARJETA_EMPRESARIAL","México"
"TX_000668","EMP_0017","Constructora","2026-12-05 07:51:03.716","28586.76","SPEI_RECIBIDO","México"
"TX_000669","EMP_0013","Papelería","2026-12-05 07:51:06.891","34113.96","SPEI_RECIBIDO","México"
"TX_000670","EMP_0065","Importadora","2026-12-05 07:57:20.026","31078.76","SPEI_RECIBIDO","México"
"TX_000671","EMP_0048","Ropa y Calzado","2026-12-05 08:09:38.096","25369.16","SPEI_ENVIADO","México"
"TX_000672","EMP_0068","Papelería","2026-12-05 08:10:01.877","19751.00","SPEI_ENVIADO","México"
"TX_000673","EMP_0060","Ferretería","2026-12-05 08:42:54.791","3908.59","SPEI_ENVIADO","México"
"TX_000674","EMP_0051","Farmacia","2026-12-05 08:53:09.850","24778.99","TARJETA_EMPRESARIAL","México"
"TX_000675","EMP_0058","Consultoría TI","2026-12-05 09:00:48.111","16632.62","TARJETA_EMPRESARIAL","México"
"TX_000676","EMP_0074","Automotriz","2026-12-05 09:01:28.984","12018.85","TARJETA_EMPRESARIAL","México"
"TX_000677","EMP_0074","Automotriz","2026-12-05 09:03:03.367","34764.03","SPEI_ENVIADO","México"
"TX_000678","EMP_0040","Farmacia","2026-12-05 09:05:57.051","18139.28","TARJETA_EMPRESARIAL","México"
"TX_000679","EMP_0003","Consultoría TI","2026-12-05 09:15:26.058","24191.49","TARJETA_EMPRESARIAL","México"
"TX_000680","EMP_0013","Papelería","2026-12-05 09:15:50.017","9657.79","SPEI_RECIBIDO","México"
"TX_000681","EMP_0084","Farmacia","2026-12-05 09:21:36.897","11758.59","TARJETA_EMPRESARIAL","México"
"TX_000682","EMP_0004","Ropa y Calzado","2026-12-05 09:32:50.448","5093.23","SPEI_ENVIADO","México"
"TX_000683","EMP_0051","Farmacia","2026-12-05 09:44:40.368","12775.75","SPEI_ENVIADO","México"
"TX_000684","EMP_0009","Turismo","2026-12-05 10:12:29.241","5611.80","SPEI_RECIBIDO","México"
"TX_000685","EMP_0005","Ferretería","2026-12-05 10:12:37.256","19294.61","TARJETA_EMPRESARIAL","México"
"TX_000686","EMP_0063","Automotriz","2026-12-05 10:19:09.795","8085.91","TARJETA_EMPRESARIAL","México"
"TX_000687","EMP_0038","Ferretería","2026-12-05 10:34:53.335","33147.58","SPEI_ENVIADO","México"
"TX_000688","EMP_0070","Ropa y Calzado","2026-12-05 10:49:16.220","12373.34","SPEI_RECIBIDO","México"
"TX_000689","EMP_0008","Automotriz","2026-12-05 10:52:14.768","25234.76","TARJETA_EMPRESARIAL","México"
"TX_000690","EMP_0032","Importadora","2026-12-05 10:53:49.671","2981.47","SPEI_ENVIADO","México"
"TX_000691","EMP_0080","Consultoría TI","2026-12-05 11:02:58.996","4602.85","SPEI_RECIBIDO","México"
"TX_000692","EMP_0080","Consultoría TI","2026-12-05 11:03:31.773","4196.26","TARJETA_EMPRESARIAL","México"
"TX_000693","EMP_0058","Consultoría TI","2026-12-05 11:05:18.843","25344.41","TARJETA_EMPRESARIAL","México"
"TX_000694","EMP_0006","Constructora","2026-12-05 11:08:40.623","10562.82","SPEI_ENVIADO","México"
"TX_000695","EMP_0070","Ropa y Calzado","2026-12-05 11:13:00.051","20804.06","TARJETA_EMPRESARIAL","México"
"TX_000696","EMP_0013","Papelería","2026-12-05 11:20:14.422","34407.59","SPEI_RECIBIDO","México"
"TX_000697","EMP_0056","Restaurante","2026-12-05 11:25:23.551","7914.31","TARJETA_EMPRESARIAL","México"
"TX_000698","EMP_0012","Restaurante","2026-12-05 11:29:45.424","14453.21","SPEI_ENVIADO","México"
"TX_000699","EMP_0016","Ferretería","2026-12-05 11:38:54.913","11831.25","TARJETA_EMPRESARIAL","México"
"TX_000700","EMP_0073","Farmacia","2026-12-05 12:03:28.784","23995.76","SPEI_RECIBIDO","México"
"TX_000701","EMP_0028","Constructora","2026-12-05 12:05:11.391","15962.66","SPEI_ENVIADO","México"
"TX_000702","EMP_0019","Automotriz","2026-12-05 12:08:04.885","26271.91","SPEI_ENVIADO","México"
"TX_000703","EMP_0026","Ropa y Calzado","2026-12-05 12:27:14.891","10329.11","SPEI_RECIBIDO","México"
"TX_000704","EMP_0068","Papelería","2026-12-05 12:39:49.599","20583.14","TARJETA_EMPRESARIAL","México"
"TX_000705","EMP_0035","Papelería","2026-12-05 13:03:56.926","8212.16","SPEI_ENVIADO","México"
"TX_000706","EMP_0031","Turismo","2026-12-05 13:11:54.259","5322.79","SPEI_RECIBIDO","México"
"TX_000707","EMP_0070","Ropa y Calzado","2026-12-05 13:15:10.224","16192.80","SPEI_RECIBIDO","México"
"TX_000708","EMP_0017","Constructora","2026-12-05 13:18:06.724","19602.88","SPEI_RECIBIDO","México"
"TX_000709","EMP_0010","Importadora","2026-12-05 13:23:27.353","28743.89","SPEI_RECIBIDO","México"
"TX_000710","EMP_0090","Papelería","2026-12-05 13:26:51.326","2661.40","TARJETA_EMPRESARIAL","México"
"TX_000711","EMP_0077","Abarrotes","2026-12-05 13:37:03.782","7313.77","SPEI_ENVIADO","México"
"TX_000712","EMP_0043","Importadora","2026-12-05 13:54:06.364","3432.91","SPEI_ENVIADO","México"
"TX_000713","EMP_0023","Restaurante","2026-12-05 13:54:11.229","29572.00","SPEI_RECIBIDO","México"
"TX_000714","EMP_0058","Consultoría TI","2026-12-05 14:07:31.320","7157.02","SPEI_RECIBIDO","México"
"TX_000715","EMP_0075","Turismo","2026-12-05 14:08:05.741","8654.80","SPEI_RECIBIDO","México"
"TX_000716","EMP_0041","Automotriz","2026-12-05 14:18:15.172","22829.97","SPEI_RECIBIDO","México"
"TX_000717","EMP_0081","Ropa y Calzado","2026-12-05 14:28:07.674","13705.56","SPEI_ENVIADO","México"
"TX_000718","EMP_0002","Papelería","2026-12-05 14:31:23.088","18645.38","TARJETA_EMPRESARIAL","México"
"TX_000719","EMP_0011","Abarrotes","2026-12-05 14:36:35.210","18194.38","TARJETA_EMPRESARIAL","México"
"TX_000720","EMP_0034","Restaurante","2026-12-05 14:54:07.815","5616.19","TARJETA_EMPRESARIAL","México"
"TX_000721","EMP_0087","Importadora","2026-12-05 15:02:35.876","13063.79","SPEI_ENVIADO","México"
"TX_000722","EMP_0043","Importadora","2026-12-05 15:07:27.611","34986.83","TARJETA_EMPRESARIAL","México"
"TX_000723","EMP_0036","Consultoría TI","2026-12-05 15:16:26.596","7238.45","SPEI_RECIBIDO","México"
"TX_000724","EMP_0026","Ropa y Calzado","2026-12-05 15:31:59.248","3175.24","SPEI_RECIBIDO","México"
"TX_000725","EMP_0046","Papelería","2026-12-05 15:36:19.045","25593.31","TARJETA_EMPRESARIAL","México"
"TX_000726","EMP_0060","Ferretería","2026-12-05 15:59:31.659","22486.52","SPEI_ENVIADO","México"
"TX_000727","EMP_0002","Papelería","2026-12-05 16:05:45.993","11588.46","SPEI_ENVIADO","México"
"TX_000728","EMP_0067","Restaurante","2026-12-05 16:11:49.904","31737.63","SPEI_ENVIADO","México"
"TX_000729","EMP_0082","Ferretería","2026-12-05 16:20:41.559","30267.70","SPEI_RECIBIDO","México"
"TX_000730","EMP_0019","Automotriz","2026-12-05 16:22:46.510","29791.26","SPEI_ENVIADO","México"
"TX_000731","EMP_0013","Papelería","2026-12-05 16:24:51.777","24406.04","SPEI_ENVIADO","México"
"TX_000732","EMP_0043","Importadora","2026-12-05 16:36:47.447","28729.42","SPEI_RECIBIDO","México"
"TX_000733","EMP_0031","Turismo","2026-12-05 16:37:19.593","16013.19","TARJETA_EMPRESARIAL","México"
"TX_000734","EMP_0084","Farmacia","2026-12-05 16:49:04.063","17630.47","SPEI_ENVIADO","México"
"TX_000735","EMP_0069","Consultoría TI","2026-12-05 17:04:08.006","13126.15","TARJETA_EMPRESARIAL","México"
"TX_000736","EMP_0052","Automotriz","2026-12-05 17:15:16.729","8729.30","SPEI_ENVIADO","México"
"TX_000737","EMP_0053","Turismo","2026-12-05 17:27:14.217","8208.61","SPEI_ENVIADO","México"
"TX_000738","EMP_0032","Importadora","2026-12-05 17:34:20.082","17292.05","TARJETA_EMPRESARIAL","México"
"TX_000739","EMP_0010","Importadora","2026-12-05 17:34:48.934","5021.36","SPEI_ENVIADO","México"
"TX_000740","EMP_0076","Importadora","2026-12-05 17:53:31.081","8216.18","SPEI_ENVIADO","México"
"TX_000741","EMP_0024","Papelería","2026-12-05 17:59:27.349","15827.12","SPEI_ENVIADO","México"
"TX_000742","EMP_0007","Farmacia","2026-12-05 18:13:37.480","23489.60","SPEI_RECIBIDO","México"
"TX_000743","EMP_0021","Importadora","2026-12-05 18:16:28.152","12143.57","SPEI_RECIBIDO","México"
"TX_000744","EMP_0014","Consultoría TI","2026-12-05 18:31:29.277","31212.88","TARJETA_EMPRESARIAL","México"
"TX_000745","EMP_0018","Farmacia","2026-12-05 18:34:23.761","34070.90","TARJETA_EMPRESARIAL","México"
"TX_000746","EMP_0001","Restaurante","2026-12-05 18:36:50.961","29178.01","SPEI_ENVIADO","México"
"TX_000747","EMP_0049","Ferretería","2026-12-05 18:39:51.297","2275.34","TARJETA_EMPRESARIAL","México"
"TX_000748","EMP_0040","Farmacia","2026-12-05 18:40:39.915","19669.17","SPEI_RECIBIDO","México"
"TX_000749","EMP_0086","Turismo","2026-12-05 19:04:23.627","14928.42","TARJETA_EMPRESARIAL","México"
"TX_000750","EMP_0040","Farmacia","2026-12-05 19:22:48.258","25946.32","TARJETA_EMPRESARIAL","México"
"TX_000751","EMP_0085","Automotriz","2026-12-05 19:32:14.963","24990.45","TARJETA_EMPRESARIAL","México"
"TX_000752","EMP_0040","Farmacia","2026-12-05 19:54:44.843","28638.95","SPEI_RECIBIDO","México"
"TX_000753","EMP_0048","Ropa y Calzado","2026-12-05 20:06:22.351","29461.11","SPEI_RECIBIDO","México"
"TX_000754","EMP_0059","Ropa y Calzado","2026-12-05 20:07:56.455","11539.84","SPEI_RECIBIDO","México"
"TX_000755","EMP_0057","Papelería","2026-12-05 20:57:09.974","25938.69","SPEI_ENVIADO","México"
"TX_000756","EMP_0029","Farmacia","2026-12-05 20:58:17.708","28129.69","TARJETA_EMPRESARIAL","México"
"TX_000757","EMP_0044","Abarrotes","2026-12-05 21:00:23.167","26090.75","SPEI_RECIBIDO","México"
"TX_000758","EMP_0014","Consultoría TI","2026-12-05 21:11:40.791","8218.86","SPEI_ENVIADO","México"
"TX_000759","EMP_0043","Importadora","2026-12-05 21:13:15.697","11661.18","SPEI_RECIBIDO","México"
"TX_000760","EMP_0067","Restaurante","2026-12-05 21:36:41.003","34977.17","TARJETA_EMPRESARIAL","México"
"TX_000761","EMP_0083","Constructora","2026-12-05 21:42:25.320","34963.82","SPEI_RECIBIDO","México"
"TX_000762","EMP_0037","Ropa y Calzado","2026-12-05 21:49:20.983","24458.10","SPEI_ENVIADO","México"
"TX_000763","EMP_0059","Ropa y Calzado","2026-12-05 21:51:50.630","13107.78","SPEI_RECIBIDO","México"
"TX_000764","EMP_0078","Restaurante","2026-12-05 21:58:15.695","29627.64","SPEI_RECIBIDO","México"
"TX_000765","EMP_0081","Ropa y Calzado","2026-12-05 22:03:09.822","26930.62","SPEI_ENVIADO","México"
"TX_000766","EMP_0083","Constructora","2026-12-05 22:12:20.390","3882.21","TARJETA_EMPRESARIAL","México"
"TX_000767","EMP_0021","Importadora","2026-12-05 22:22:33.382","6176.31","SPEI_ENVIADO","México"
"TX_000768","EMP_0058","Consultoría TI","2026-12-05 22:22:54.943","15356.07","SPEI_RECIBIDO","México"
"TX_000769","EMP_0053","Turismo","2026-12-05 22:25:36.084","16287.90","SPEI_RECIBIDO","México"
"TX_000770","EMP_0086","Turismo","2026-12-05 22:28:05.749","26503.23","TARJETA_EMPRESARIAL","México"
"TX_000771","EMP_0068","Papelería","2026-12-05 22:29:42.715","5584.56","TARJETA_EMPRESARIAL","México"
"TX_000772","EMP_0080","Consultoría TI","2026-12-05 22:32:18.122","17737.97","SPEI_ENVIADO","México"
"TX_000773","EMP_0015","Ropa y Calzado","2026-12-05 22:42:39.459","17547.58","SPEI_RECIBIDO","México"
"TX_000774","EMP_0024","Papelería","2026-12-05 22:43:32.739","23095.53","SPEI_RECIBIDO","México"
"TX_000775","EMP_0086","Turismo","2026-12-05 22:47:58.957","17242.53","SPEI_ENVIADO","México"
"TX_000776","EMP_0046","Papelería","2026-12-05 22:50:03.061","13788.15","TARJETA_EMPRESARIAL","México"
"TX_000777","EMP_0086","Turismo","2026-12-05 22:52:16.031","32694.78","TARJETA_EMPRESARIAL","México"
"TX_000778","EMP_0061","Constructora","2026-12-05 23:01:12.908","29185.27","SPEI_RECIBIDO","México"
"TX_000779","EMP_0040","Farmacia","2026-12-05 23:04:30.997","27026.92","SPEI_RECIBIDO","México"
"TX_000780","EMP_0041","Automotriz","2026-12-05 23:34:11.432","10652.57","TARJETA_EMPRESARIAL","México"
"TX_000781","EMP_0006","Constructora","2026-12-05 23:37:49.346","16033.79","SPEI_RECIBIDO","México"
"TX_000782","EMP_0059","Ropa y Calzado","2026-12-05 23:42:57.312","11971.04","TARJETA_EMPRESARIAL","México"
"TX_000783","EMP_0063","Automotriz","2026-12-05 23:46:21.271","19763.17","TARJETA_EMPRESARIAL","México"
"TX_000784","EMP_0004","Ropa y Calzado","2026-12-05 23:55:31.079","34768.32","SPEI_RECIBIDO","México"
"TX_000785","EMP_0090","Papelería","2026-12-06 00:28:37.964","24777.31","SPEI_RECIBIDO","México"
"TX_000786","EMP_0074","Automotriz","2026-12-06 00:32:56.794","17156.25","SPEI_ENVIADO","México"
"TX_000787","EMP_0050","Constructora","2026-12-06 00:48:39.817","19551.57","SPEI_RECIBIDO","México"
"TX_000788","EMP_0090","Papelería","2026-12-06 00:59:27.388","22192.33","TARJETA_EMPRESARIAL","México"
"TX_000789","EMP_0007","Farmacia","2026-12-06 01:08:08.881","7250.78","SPEI_RECIBIDO","México"
"TX_000790","EMP_0046","Papelería","2026-12-06 01:18:05.633","25343.57","TARJETA_EMPRESARIAL","México"
"TX_000791","EMP_0058","Consultoría TI","2026-12-06 01:18:42.816","18024.84","SPEI_ENVIADO","México"
"TX_000792","EMP_0076","Importadora","2026-12-06 01:22:39.818","34071.33","SPEI_RECIBIDO","México"
"TX_000793","EMP_0021","Importadora","2026-12-06 01:23:46.373","4689.98","SPEI_ENVIADO","México"
"TX_000794","EMP_0010","Importadora","2026-12-06 01:34:31.807","31719.18","SPEI_ENVIADO","México"
"TX_000795","EMP_0006","Constructora","2026-12-06 01:41:09.848","6539.04","SPEI_ENVIADO","México"
"TX_000796","EMP_0075","Turismo","2026-12-06 01:54:33.171","21552.01","TARJETA_EMPRESARIAL","México"
"TX_000797","EMP_0068","Papelería","2026-12-06 01:55:21.159","20847.44","SPEI_ENVIADO","México"
"TX_000798","EMP_9012","Importadora","2026-12-06 02:00:00.000","236957.43","SPEI_ENVIADO","Luxemburgo"
"TX_000799","EMP_0006","Constructora","2026-12-06 02:08:39.493","13506.83","SPEI_RECIBIDO","México"
"TX_000800","EMP_0033","Abarrotes","2026-12-06 02:10:00.740","27467.78","SPEI_ENVIADO","México"
"TX_000801","EMP_0075","Turismo","2026-12-06 02:12:45.815","23034.65","SPEI_RECIBIDO","México"
"TX_000802","EMP_0064","Turismo","2026-12-06 02:20:29.223","25715.67","TARJETA_EMPRESARIAL","México"
"TX_000803","EMP_0055","Abarrotes","2026-12-06 02:20:50.272","10646.24","SPEI_RECIBIDO","México"
"TX_000804","EMP_0041","Automotriz","2026-12-06 02:24:48.630","31093.79","SPEI_ENVIADO","México"
"TX_000805","EMP_0071","Ferretería","2026-12-06 02:47:09.281","32382.12","TARJETA_EMPRESARIAL","México"
"TX_000806","EMP_0046","Papelería","2026-12-06 03:00:37.415","32479.14","SPEI_RECIBIDO","México"
"TX_000807","EMP_0071","Ferretería","2026-12-06 03:04:44.271","30017.21","SPEI_RECIBIDO","México"
