id_transaccion,id_empresa,giro_comercial,fecha_hora, monto ,tipo_pago,pais_destino
TX_000872,EMP_0082,Ropa y Calzado,25/07/26," $26,649.79 ",TARJETA_EMPRESARIAL,México
TX_000873,EMP_0058,Ropa y Calzado,25/07/26," $17,541.11 ",SPEI_ENVIADO,México
TX_000874,EMP_0069,Consultoría TI,25/07/26," $5,926.10 ",TARJETA_EMPRESARIAL,México
TX_000875,EMP_0079,Restaurante,25/07/26," $34,728.61 ",SPEI_ENVIADO,México
TX_000876,EMP_0096,Abarrotes,25/07/26," $18,860.89 ",TARJETA_EMPRESARIAL,México
TX_000877,EMP_0002,Papelería,25/07/26," $2,091.77 ",SPEI_RECIBIDO,México
TX_000878,EMP_0042,Abarrotes,25/07/26," $22,132.56 ",SPEI_ENVIADO,México
TX_000879,EMP_0063,Consultoría TI,25/07/26," $16,161.15 ",SPEI_ENVIADO,México
TX_000880,EMP_0100,Ropa y Calzado,25/07/26," $21,620.22 ",SPEI_RECIBIDO,México
TX_000881,EMP_0031,Restaurante,25/07/26," $2,692.33 ",TARJETA_EMPRESARIAL,México
TX_000882,EMP_0041,Ferretería,25/07/26," $2,178.63 ",TARJETA_EMPRESARIAL,México
TX_000883,EMP_0008,Papelería,25/07/26," $20,209.54 ",SPEI_ENVIADO,México
TX_000884,EMP_0010,Ropa y Calzado,25/07/26," $30,781.04 ",SPEI_RECIBIDO,México
TX_000885,EMP_0050,Papelería,25/07/26," $17,482.39 ",TARJETA_EMPRESARIAL,México
TX_000886,EMP_0071,Ferretería,25/07/26," $33,506.68 ",SPEI_RECIBIDO,México
TX_000887,EMP_0092,Papelería,25/07/26," $34,806.01 ",SPEI_ENVIADO,México
TX_000888,EMP_0034,Ropa y Calzado,25/07/26," $30,828.33 ",SPEI_RECIBIDO,México
TX_000889,EMP_0032,Papelería,25/07/26," $27,118.03 ",SPEI_ENVIADO,México
TX_000890,EMP_0068,Papelería,25/07/26," $12,105.87 ",SPEI_RECIBIDO,México
TX_000891,EMP_0088,Ropa y Calzado,25/07/26," $8,766.54 ",SPEI_ENVIADO,México
TX_000892,EMP_0072,Abarrotes,25/07/26," $20,345.78 ",TARJETA_EMPRESARIAL,México
TX_000893,EMP_0100,Ropa y Calzado,25/07/26," $11,848.42 ",SPEI_RECIBIDO,México
TX_000894,EMP_0028,Ropa y Calzado,25/07/26," $3,958.29 ",TARJETA_EMPRESARIAL,México
TX_000895,EMP_0099,Consultoría TI,25/07/26," $26,385.76 ",TARJETA_EMPRESARIAL,México
TX_000896,EMP_0087,Consultoría TI,25/07/26," $20,051.59 ",SPEI_RECIBIDO,México
TX_000897,EMP_0053,Ferretería,25/07/26," $4,576.84 ",SPEI_RECIBIDO,México
TX_000898,EMP_0041,Ferretería,25/07/26," $18,066.09 ",SPEI_ENVIADO,México
TX_000899,EMP_0050,Papelería,25/07/26," $25,047.28 ",SPEI_ENVIADO,México
TX_000900,EMP_0004,Ropa y Calzado,25/07/26," $10,764.62 ",SPEI_ENVIADO,México
TX_000901,EMP_0035,Ferretería,25/07/26," $17,012.00 ",SPEI_RECIBIDO,México
TX_000902,EMP_0043,Restaurante,25/07/26," $14,125.85 ",TARJETA_EMPRESARIAL,México
TX_000903,EMP_0097,Restaurante,25/07/26," $23,776.16 ",SPEI_ENVIADO,México
TX_000904,EMP_0013,Restaurante,25/07/26," $23,821.23 ",SPEI_ENVIADO,México
TX_000905,EMP_0094,Ropa y Calzado,25/07/26," $31,885.63 ",SPEI_ENVIADO,México
TX_000906,EMP_0044,Papelería,25/07/26," $10,698.35 ",SPEI_ENVIADO,México
TX_000907,EMP_0070,Ropa y Calzado,25/07/26," $30,976.64 ",SPEI_RECIBIDO,México
TX_000908,EMP_0086,Papelería,25/07/26," $4,767.52 ",SPEI_RECIBIDO,México
TX_000909,EMP_0066,Abarrotes,25/07/26," $16,179.09 ",TARJETA_EMPRESARIAL,México
TX_000910,EMP_0066,Abarrotes,25/07/26," $12,789.09 ",SPEI_RECIBIDO,México
TX_000911,EMP_0031,Restaurante,25/07/26," $25,038.05 ",SPEI_ENVIADO,México
TX_000912,EMP_0021,Consultoría TI,25/07/26," $26,814.15 ",SPEI_ENVIADO,México
TX_000913,EMP_0092,Papelería,25/07/26," $15,396.52 ",SPEI_RECIBIDO,México
TX_000914,EMP_0067,Restaurante,25/07/26," $31,370.86 ",TARJETA_EMPRESARIAL,México
TX_000915,EMP_0098,Papelería,25/07/26," $24,420.62 ",TARJETA_EMPRESARIAL,México
TX_000916,EMP_0030,Abarrotes,25/07/26," $20,974.61 ",SPEI_RECIBIDO,México
TX_000917,EMP_0097,Restaurante,25/07/26," $23,994.96 ",TARJETA_EMPRESARIAL,México
TX_000918,EMP_0051,Consultoría TI,25/07/26," $6,123.04 ",SPEI_RECIBIDO,México
TX_000919,EMP_0036,Abarrotes,25/07/26," $13,252.11 ",TARJETA_EMPRESARIAL,México
TX_000920,EMP_0067,Restaurante,25/07/26," $15,854.49 ",SPEI_RECIBIDO,México
TX_000921,EMP_0009,Consultoría TI,25/07/26," $3,033.40 ",TARJETA_EMPRESARIAL,México
TX_000922,EMP_0020,Papelería,25/07/26," $13,262.31 ",TARJETA_EMPRESARIAL,México
TX_000923,EMP_0037,Restaurante,25/07/26," $7,982.69 ",SPEI_RECIBIDO,México
TX_000924,EMP_0067,Restaurante,25/07/26," $30,976.69 ",SPEI_RECIBIDO,México
TX_000925,EMP_0018,Abarrotes,25/07/26," $15,206.40 ",SPEI_RECIBIDO,México
TX_000926,EMP_0061,Restaurante,25/07/26," $31,227.62 ",SPEI_ENVIADO,México
TX_000927,EMP_0034,Ropa y Calzado,25/07/26," $32,288.79 ",TARJETA_EMPRESARIAL,México
TX_000928,EMP_0023,Ferretería,25/07/26," $10,690.82 ",TARJETA_EMPRESARIAL,México
TX_000929,EMP_0003,Consultoría TI,25/07/26," $22,649.60 ",SPEI_RECIBIDO,México
TX_000930,EMP_0085,Restaurante,25/07/26," $19,027.12 ",SPEI_RECIBIDO,México
TX_000931,EMP_0034,Ropa y Calzado,25/07/26," $22,173.41 ",SPEI_RECIBIDO,México
TX_000932,EMP_0051,Consultoría TI,25/07/26," $12,418.30 ",SPEI_ENVIADO,México
TX_000933,EMP_0075,Consultoría TI,25/07/26," $33,128.17 ",TARJETA_EMPRESARIAL,México
TX_000934,EMP_0077,Ferretería,25/07/26," $12,026.50 ",SPEI_RECIBIDO,México
TX_000935,EMP_0097,Restaurante,25/07/26," $34,193.78 ",SPEI_RECIBIDO,México
TX_000936,EMP_0007,Restaurante,25/07/26," $10,455.09 ",TARJETA_EMPRESARIAL,México
TX_000937,EMP_0033,Consultoría TI,25/07/26," $21,736.66 ",TARJETA_EMPRESARIAL,México
TX_000938,EMP_0060,Abarrotes,25/07/26," $34,484.59 ",SPEI_RECIBIDO,México
TX_000939,EMP_0013,Restaurante,25/07/26," $29,277.42 ",SPEI_RECIBIDO,México
TX_000940,EMP_0021,Consultoría TI,25/07/26," $15,783.79 ",SPEI_ENVIADO,México
TX_000941,EMP_0036,Abarrotes,25/07/26," $29,143.40 ",SPEI_ENVIADO,México
TX_000942,EMP_0064,Ropa y Calzado,25/07/26," $10,542.70 ",SPEI_RECIBIDO,México
TX_000943,EMP_0033,Consultoría TI,25/07/26," $29,803.79 ",SPEI_RECIBIDO,México
TX_000944,EMP_0087,Consultoría TI,25/07/26," $27,057.11 ",TARJETA_EMPRESARIAL,México
TX_000945,EMP_0039,Consultoría TI,25/07/26," $13,513.67 ",SPEI_ENVIADO,México
TX_000946,EMP_0005,Ferretería,25/07/26," $33,540.12 ",TARJETA_EMPRESARIAL,México
TX_000947,EMP_0076,Ropa y Calzado,25/07/26," $25,660.73 ",SPEI_ENVIADO,México
TX_000948,EMP_0061,Restaurante,25/07/26," $26,319.80 ",TARJETA_EMPRESARIAL,México
TX_000949,EMP_0052,Ropa y Calzado,25/07/26," $31,553.88 ",TARJETA_EMPRESARIAL,México
TX_000950,EMP_0051,Consultoría TI,25/07/26," $30,132.48 ",SPEI_RECIBIDO,México
TX_000951,EMP_0051,Consultoría TI,25/07/26," $17,486.32 ",TARJETA_EMPRESARIAL,México
TX_000952,EMP_0046,Ropa y Calzado,25/07/26," $16,378.82 ",SPEI_RECIBIDO,México
TX_000953,EMP_0081,Consultoría TI,25/07/26," $17,777.45 ",TARJETA_EMPRESARIAL,México
TX_000954,EMP_0076,Ropa y Calzado,26/07/26," $22,167.27 ",TARJETA_EMPRESARIAL,México
TX_000955,EMP_0029,Ferretería,26/07/26," $20,503.91 ",SPEI_ENVIADO,México
TX_000956,EMP_0030,Abarrotes,26/07/26," $30,347.03 ",SPEI_ENVIADO,México
TX_000957,EMP_0015,Consultoría TI,26/07/26," $33,130.47 ",TARJETA_EMPRESARIAL,México
TX_000958,EMP_0013,Restaurante,26/07/26," $24,742.18 ",TARJETA_EMPRESARIAL,México
TX_000959,EMP_0077,Ferretería,26/07/26," $12,044.16 ",TARJETA_EMPRESARIAL,México
TX_000960,EMP_0004,Ropa y Calzado,26/07/26," $26,036.38 ",TARJETA_EMPRESARIAL,México
TX_000961,EMP_0065,Ferretería,26/07/26," $8,143.95 ",TARJETA_EMPRESARIAL,México
TX_000962,EMP_0052,Ropa y Calzado,26/07/26," $29,076.31 ",SPEI_RECIBIDO,México
TX_000963,EMP_0092,Papelería,26/07/26," $9,898.41 ",SPEI_RECIBIDO,México
TX_000964,EMP_0050,Papelería,26/07/26," $12,921.69 ",TARJETA_EMPRESARIAL,México
TX_000965,EMP_0068,Papelería,26/07/26," $8,140.94 ",SPEI_ENVIADO,México
TX_000966,EMP_0046,Ropa y Calzado,26/07/26," $29,243.51 ",SPEI_RECIBIDO,México
TX_000967,EMP_0023,Ferretería,26/07/26," $25,120.95 ",SPEI_ENVIADO,México
TX_000968,EMP_0097,Restaurante,26/07/26," $23,668.76 ",TARJETA_EMPRESARIAL,México
TX_000969,EMP_0019,Restaurante,26/07/26," $34,576.47 ",TARJETA_EMPRESARIAL,México
TX_000970,EMP_0059,Ferretería,26/07/26," $3,775.14 ",SPEI_RECIBIDO,México
TX_000971,EMP_0094,Ropa y Calzado,26/07/26," $3,651.06 ",SPEI_RECIBIDO,México
TX_000972,EMP_0025,Restaurante,26/07/26," $9,297.65 ",TARJETA_EMPRESARIAL,México
TX_000973,EMP_0028,Ropa y Calzado,26/07/26," $12,285.40 ",SPEI_RECIBIDO,México
TX_000974,EMP_0098,Papelería,26/07/26," $33,462.95 ",SPEI_ENVIADO,México
TX_000975,EMP_0070,Ropa y Calzado,26/07/26," $2,490.86 ",TARJETA_EMPRESARIAL,México
TX_000976,EMP_0004,Ropa y Calzado,26/07/26," $23,486.90 ",SPEI_RECIBIDO,México
TX_000977,EMP_0084,Abarrotes,26/07/26," $23,594.31 ",TARJETA_EMPRESARIAL,México
TX_000978,EMP_0088,Ropa y Calzado,26/07/26," $31,689.95 ",TARJETA_EMPRESARIAL,México
TX_000979,EMP_0041,Ferretería,26/07/26," $14,999.09 ",SPEI_RECIBIDO,México
TX_000980,EMP_0087,Consultoría TI,26/07/26," $14,574.96 ",TARJETA_EMPRESARIAL,México
TX_000981,EMP_0017,Ferretería,26/07/26," $5,039.19 ",TARJETA_EMPRESARIAL,México
TX_000982,EMP_0022,Ropa y Calzado,26/07/26," $6,909.31 ",SPEI_RECIBIDO,México
TX_000983,EMP_0047,Ferretería,26/07/26," $27,172.45 ",SPEI_RECIBIDO,México
TX_000984,EMP_0066,Abarrotes,26/07/26," $26,277.06 ",SPEI_RECIBIDO,México
TX_000985,EMP_0060,Abarrotes,26/07/26," $18,018.93 ",SPEI_ENVIADO,México
TX_000986,EMP_0090,Abarrotes,26/07/26," $21,178.09 ",SPEI_ENVIADO,México
TX_000987,EMP_0044,Papelería,26/07/26," $6,215.54 ",SPEI_ENVIADO,México
TX_000988,EMP_0059,Ferretería,26/07/26," $31,211.86 ",SPEI_ENVIADO,México
TX_000989,EMP_0037,Restaurante,26/07/26," $20,090.21 ",TARJETA_EMPRESARIAL,México
TX_000990,EMP_0034,Ropa y Calzado,26/07/26," $16,488.94 ",SPEI_ENVIADO,México
TX_000991,EMP_0069,Consultoría TI,26/07/26," $9,196.07 ",SPEI_ENVIADO,México
TX_000992,EMP_0077,Ferretería,26/07/26," $24,788.82 ",SPEI_ENVIADO,México
TX_000993,EMP_0077,Ferretería,26/07/26," $6,087.86 ",SPEI_RECIBIDO,México
TX_000994,EMP_0015,Consultoría TI,26/07/26," $4,950.28 ",SPEI_ENVIADO,México
TX_000995,EMP_0078,Abarrotes,26/07/26," $3,555.64 ",SPEI_RECIBIDO,México
TX_000996,EMP_0028,Ropa y Calzado,26/07/26," $9,622.94 ",TARJETA_EMPRESARIAL,México
TX_000997,EMP_0037,Restaurante,26/07/26," $19,204.71 ",TARJETA_EMPRESARIAL,México
TX_000998,EMP_0051,Consultoría TI,26/07/26," $18,056.42 ",TARJETA_EMPRESARIAL,México
TX_000999,EMP_0087,Consultoría TI,26/07/26," $7,679.78 ",SPEI_ENVIADO,México
TX_001000,EMP_0050,Papelería,26/07/26," $19,240.58 ",TARJETA_EMPRESARIAL,México
TX_001001,EMP_0099,Consultoría TI,26/07/26," $11,719.27 ",SPEI_ENVIADO,México
TX_001002,EMP_0046,Ropa y Calzado,26/07/26," $16,723.59 ",SPEI_RECIBIDO,México
TX_001003,EMP_0064,Ropa y Calzado,26/07/26," $21,242.09 ",SPEI_RECIBIDO,México
TX_001004,EMP_0029,Ferretería,26/07/26," $25,935.48 ",TARJETA_EMPRESARIAL,México
TX_001005,EMP_0053,Ferretería,26/07/26," $31,791.89 ",SPEI_ENVIADO,México
TX_001006,EMP_0020,Papelería,26/07/26," $18,805.20 ",SPEI_ENVIADO,México
TX_001007,EMP_0021,Consultoría TI,26/07/26," $33,503.75 ",SPEI_RECIBIDO,México
TX_001008,EMP_0012,Abarrotes,26/07/26," $13,357.16 ",SPEI_ENVIADO,México
TX_001009,EMP_0068,Papelería,26/07/26," $12,638.54 ",SPEI_ENVIADO,México
TX_001010,EMP_0092,Papelería,26/07/26," $22,298.42 ",SPEI_RECIBIDO,México
TX_001011,EMP_0018,Abarrotes,26/07/26," $2,948.67 ",SPEI_RECIBIDO,México
TX_001012,EMP_0006,Abarrotes,26/07/26," $20,320.35 ",SPEI_ENVIADO,México
TX_001013,EMP_0050,Papelería,26/07/26," $8,597.57 ",SPEI_ENVIADO,México
TX_001014,EMP_0079,Restaurante,26/07/26," $17,300.06 ",SPEI_ENVIADO,México
TX_001015,EMP_0076,Ropa y Calzado,26/07/26," $20,420.18 ",TARJETA_EMPRESARIAL,México
TX_001016,EMP_0008,Papelería,26/07/26," $8,814.16 ",TARJETA_EMPRESARIAL,México
TX_001017,EMP_0056,Papelería,26/07/26," $8,449.76 ",SPEI_RECIBIDO,México
TX_001018,EMP_0086,Papelería,26/07/26," $4,441.75 ",TARJETA_EMPRESARIAL,México
TX_001019,EMP_0092,Papelería,26/07/26," $23,594.43 ",TARJETA_EMPRESARIAL,México
TX_001020,EMP_0046,Ropa y Calzado,26/07/26," $5,526.50 ",SPEI_RECIBIDO,México
TX_001021,EMP_0064,Ropa y Calzado,26/07/26," $26,997.31 ",SPEI_ENVIADO,México
TX_001022,EMP_0084,Abarrotes,26/07/26," $22,351.41 ",TARJETA_EMPRESARIAL,México
TX_001023,EMP_0038,Papelería,26/07/26," $27,920.98 ",SPEI_ENVIADO,México
TX_001024,EMP_0063,Consultoría TI,26/07/26," $13,773.60 ",TARJETA_EMPRESARIAL,México
TX_001025,EMP_0086,Papelería,26/07/26," $18,130.34 ",SPEI_RECIBIDO,México
TX_001026,EMP_0021,Consultoría TI,26/07/26," $25,867.89 ",SPEI_ENVIADO,México
TX_001027,EMP_0047,Ferretería,26/07/26," $21,162.16 ",SPEI_ENVIADO,México
TX_001028,EMP_0063,Consultoría TI,26/07/26," $21,193.60 ",SPEI_RECIBIDO,México
TX_001029,EMP_0053,Ferretería,26/07/26," $10,482.85 ",TARJETA_EMPRESARIAL,México
TX_001030,EMP_0011,Ferretería,26/07/26," $14,644.40 ",TARJETA_EMPRESARIAL,México
TX_001031,EMP_0018,Abarrotes,26/07/26," $20,879.43 ",TARJETA_EMPRESARIAL,México
TX_001032,EMP_0018,Abarrotes,26/07/26," $24,350.77 ",SPEI_ENVIADO,México
TX_001033,EMP_0018,Abarrotes,26/07/26," $4,008.02 ",TARJETA_EMPRESARIAL,México
TX_001034,EMP_0091,Restaurante,26/07/26," $9,403.65 ",TARJETA_EMPRESARIAL,México
TX_001035,EMP_0058,Ropa y Calzado,26/07/26," $17,890.63 ",SPEI_ENVIADO,México
TX_001036,EMP_0017,Ferretería,26/07/26," $3,964.75 ",SPEI_RECIBIDO,México
TX_001037,EMP_0036,Abarrotes,26/07/26," $13,894.23 ",SPEI_RECIBIDO,México
TX_001038,EMP_0044,Papelería,26/07/26," $34,161.79 ",TARJETA_EMPRESARIAL,México
TX_001039,EMP_0005,Ferretería,26/07/26," $24,361.62 ",SPEI_ENVIADO,México
TX_001040,EMP_0020,Papelería,26/07/26," $8,204.37 ",SPEI_ENVIADO,México
TX_001041,EMP_0016,Ropa y Calzado,26/07/26," $15,405.00 ",TARJETA_EMPRESARIAL,México
TX_001042,EMP_0018,Abarrotes,26/07/26," $32,559.46 ",SPEI_ENVIADO,México
TX_001043,EMP_0081,Consultoría TI,26/07/26," $14,858.24 ",SPEI_ENVIADO,México
TX_001044,EMP_0004,Ropa y Calzado,26/07/26," $4,265.14 ",SPEI_ENVIADO,México
TX_001045,EMP_0095,Ferretería,26/07/26," $21,390.51 ",TARJETA_EMPRESARIAL,México
TX_001046,EMP_0073,Restaurante,26/07/26," $31,455.71 ",SPEI_ENVIADO,México
TX_001047,EMP_0091,Restaurante,26/07/26," $21,929.77 ",SPEI_ENVIADO,México
TX_001048,EMP_0031,Restaurante,26/07/26," $22,223.52 ",SPEI_ENVIADO,México
TX_001049,EMP_0022,Ropa y Calzado,26/07/26," $30,411.42 ",SPEI_RECIBIDO,México
TX_001050,EMP_0093,Consultoría TI,26/07/26," $32,004.30 ",SPEI_RECIBIDO,México
TX_001051,EMP_0020,Papelería,26/07/26," $3,892.19 ",TARJETA_EMPRESARIAL,México
TX_001052,EMP_0039,Consultoría TI,26/07/26," $15,372.24 ",TARJETA_EMPRESARIAL,México
TX_001053,EMP_0077,Ferretería,26/07/26," $4,424.48 ",SPEI_RECIBIDO,México
TX_001054,EMP_0041,Ferretería,26/07/26," $28,521.33 ",SPEI_ENVIADO,México
TX_001055,EMP_0070,Ropa y Calzado,26/07/26," $26,424.34 ",TARJETA_EMPRESARIAL,México
TX_001056,EMP_0043,Restaurante,26/07/26," $14,647.83 ",TARJETA_EMPRESARIAL,México
TX_001057,EMP_0024,Abarrotes,26/07/26," $30,382.72 ",SPEI_ENVIADO,México
TX_001058,EMP_0051,Consultoría TI,26/07/26," $7,000.44 ",SPEI_ENVIADO,México
TX_001059,EMP_0075,Consultoría TI,26/07/26," $8,290.83 ",SPEI_RECIBIDO,México
TX_001060,EMP_0025,Restaurante,26/07/26," $17,103.66 ",SPEI_RECIBIDO,México
TX_001061,EMP_0090,Abarrotes,26/07/26," $25,597.55 ",SPEI_RECIBIDO,México
TX_001062,EMP_0031,Restaurante,26/07/26," $33,329.17 ",SPEI_ENVIADO,México
TX_001063,EMP_0077,Ferretería,26/07/26," $5,184.17 ",TARJETA_EMPRESARIAL,México
TX_001064,EMP_0099,Consultoría TI,26/07/26," $33,798.76 ",TARJETA_EMPRESARIAL,México
TX_001065,EMP_0001,Restaurante,26/07/26," $20,578.07 ",TARJETA_EMPRESARIAL,México
TX_001066,EMP_0058,Ropa y Calzado,26/07/26," $16,351.34 ",TARJETA_EMPRESARIAL,México
TX_001067,EMP_0054,Abarrotes,26/07/26," $24,229.78 ",TARJETA_EMPRESARIAL,México
TX_001068,EMP_0068,Papelería,26/07/26," $13,822.93 ",SPEI_ENVIADO,México
TX_001069,EMP_0070,Ropa y Calzado,26/07/26," $31,863.24 ",TARJETA_EMPRESARIAL,México
TX_001070,EMP_0024,Abarrotes,26/07/26," $22,766.86 ",TARJETA_EMPRESARIAL,México
TX_001071,EMP_0046,Ropa y Calzado,26/07/26," $14,885.11 ",TARJETA_EMPRESARIAL,México
TX_001072,EMP_0019,Restaurante,26/07/26," $33,783.95 ",SPEI_RECIBIDO,México
TX_001073,EMP_0019,Restaurante,26/07/26," $3,365.96 ",SPEI_ENVIADO,México
TX_001074,EMP_0059,Ferretería,26/07/26," $9,124.25 ",TARJETA_EMPRESARIAL,México
TX_001075,EMP_0007,Restaurante,26/07/26," $19,801.78 ",SPEI_ENVIADO,México
TX_001076,EMP_0085,Restaurante,26/07/26," $23,876.63 ",SPEI_RECIBIDO,México
TX_001077,EMP_0089,Ferretería,26/07/26," $10,142.67 ",TARJETA_EMPRESARIAL,México
TX_001078,EMP_0034,Ropa y Calzado,26/07/26," $24,161.41 ",SPEI_ENVIADO,México
TX_001079,EMP_0064,Ropa y Calzado,26/07/26," $31,719.25 ",SPEI_RECIBIDO,México
TX_001080,EMP_0060,Abarrotes,26/07/26," $18,221.81 ",SPEI_ENVIADO,México
TX_001081,EMP_0047,Ferretería,26/07/26," $24,720.33 ",SPEI_RECIBIDO,México
TX_001082,EMP_0069,Consultoría TI,26/07/26," $2,263.11 ",TARJETA_EMPRESARIAL,México
TX_001083,EMP_0081,Consultoría TI,26/07/26," $21,786.54 ",TARJETA_EMPRESARIAL,México
TX_001084,EMP_0082,Ropa y Calzado,26/07/26," $24,576.75 ",SPEI_RECIBIDO,México
TX_001085,EMP_0020,Papelería,26/07/26," $31,505.24 ",TARJETA_EMPRESARIAL,México
TX_001086,EMP_0031,Restaurante,26/07/26," $8,604.39 ",TARJETA_EMPRESARIAL,México
TX_001087,EMP_0076,Ropa y Calzado,26/07/26," $13,574.36 ",SPEI_ENVIADO,México
TX_001088,EMP_0070,Ropa y Calzado,26/07/26," $25,983.19 ",SPEI_RECIBIDO,México
TX_001089,EMP_0043,Restaurante,26/07/26," $12,925.41 ",SPEI_RECIBIDO,México
TX_001090,EMP_0003,Consultoría TI,26/07/26," $21,665.41 ",TARJETA_EMPRESARIAL,México
TX_001091,EMP_0060,Abarrotes,26/07/26," $8,156.84 ",SPEI_ENVIADO,México
TX_001092,EMP_0053,Ferretería,26/07/26," $12,763.15 ",TARJETA_EMPRESARIAL,México
TX_001093,EMP_0014,Papelería,26/07/26," $30,856.51 ",SPEI_RECIBIDO,México
TX_001094,EMP_0024,Abarrotes,26/07/26," $19,222.29 ",SPEI_RECIBIDO,México
TX_001095,EMP_0016,Ropa y Calzado,26/07/26," $9,001.45 ",TARJETA_EMPRESARIAL,México
TX_001096,EMP_0067,Restaurante,26/07/26," $7,587.05 ",TARJETA_EMPRESARIAL,México
TX_001097,EMP_0029,Ferretería,26/07/26," $32,084.18 ",SPEI_ENVIADO,México
TX_001098,EMP_0024,Abarrotes,26/07/26," $7,413.00 ",SPEI_ENVIADO,México
TX_001099,EMP_0036,Abarrotes,26/07/26," $33,151.15 ",TARJETA_EMPRESARIAL,México
TX_001100,EMP_0053,Ferretería,26/07/26," $17,787.49 ",SPEI_ENVIADO,México
TX_001101,EMP_0003,Consultoría TI,26/07/26," $9,775.12 ",TARJETA_EMPRESARIAL,México
TX_001102,EMP_0061,Restaurante,26/07/26," $9,966.18 ",SPEI_RECIBIDO,México
TX_001103,EMP_0015,Consultoría TI,26/07/26," $24,827.58 ",SPEI_RECIBIDO,México
TX_001104,EMP_0038,Papelería,26/07/26," $34,716.45 ",SPEI_ENVIADO,México
TX_001105,EMP_0053,Ferretería,26/07/26," $17,247.48 ",SPEI_ENVIADO,México
TX_001106,EMP_0040,Ropa y Calzado,26/07/26," $5,860.12 ",TARJETA_EMPRESARIAL,México
TX_001107,EMP_0082,Ropa y Calzado,27/07/26," $2,939.83 ",TARJETA_EMPRESARIAL,México
TX_001108,EMP_0077,Ferretería,27/07/26," $6,776.31 ",SPEI_RECIBIDO,México
TX_001109,EMP_0081,Consultoría TI,27/07/26," $6,148.60 ",TARJETA_EMPRESARIAL,México
TX_001110,EMP_0014,Papelería,27/07/26," $24,287.85 ",TARJETA_EMPRESARIAL,México
TX_001111,EMP_0059,Ferretería,27/07/26," $19,857.06 ",TARJETA_EMPRESARIAL,México
TX_001112,EMP_0076,Ropa y Calzado,27/07/26," $16,677.57 ",SPEI_RECIBIDO,México
TX_001113,EMP_0098,Papelería,27/07/26," $19,572.47 ",SPEI_ENVIADO,México
TX_001114,EMP_0100,Ropa y Calzado,27/07/26," $14,408.60 ",SPEI_RECIBIDO,México
TX_001115,EMP_0089,Ferretería,27/07/26," $21,681.69 ",TARJETA_EMPRESARIAL,México
TX_001116,EMP_0097,Restaurante,27/07/26," $33,208.87 ",SPEI_RECIBIDO,México
TX_001117,EMP_0076,Ropa y Calzado,27/07/26," $4,307.66 ",SPEI_ENVIADO,México
TX_001118,EMP_0045,Consultoría TI,27/07/26," $7,140.96 ",SPEI_ENVIADO,México
TX_001119,EMP_0028,Ropa y Calzado,27/07/26," $24,362.94 ",TARJETA_EMPRESARIAL,México
TX_001120,EMP_0044,Papelería,27/07/26," $27,005.36 ",TARJETA_EMPRESARIAL,México
TX_001121,EMP_0078,Abarrotes,27/07/26," $32,486.48 ",SPEI_RECIBIDO,México
TX_001122,EMP_0091,Restaurante,27/07/26," $34,312.52 ",SPEI_ENVIADO,México
TX_001123,EMP_0051,Consultoría TI,27/07/26," $10,011.18 ",SPEI_RECIBIDO,México
TX_001124,EMP_0086,Papelería,27/07/26," $24,352.52 ",TARJETA_EMPRESARIAL,México
TX_001125,EMP_0061,Restaurante,27/07/26," $18,440.51 ",TARJETA_EMPRESARIAL,México
TX_001126,EMP_0070,Ropa y Calzado,27/07/26," $3,391.60 ",SPEI_RECIBIDO,México
TX_001127,EMP_0021,Consultoría TI,27/07/26," $10,332.16 ",TARJETA_EMPRESARIAL,México
TX_001128,EMP_0013,Restaurante,27/07/26," $9,928.17 ",TARJETA_EMPRESARIAL,México
TX_001129,EMP_0053,Ferretería,27/07/26," $10,257.54 ",SPEI_ENVIADO,México
TX_001130,EMP_0028,Ropa y Calzado,27/07/26," $9,374.90 ",SPEI_ENVIADO,México
TX_001131,EMP_0019,Restaurante,27/07/26," $9,911.87 ",SPEI_RECIBIDO,México
TX_001132,EMP_0099,Consultoría TI,27/07/26," $27,601.01 ",TARJETA_EMPRESARIAL,México
TX_001133,EMP_0042,Abarrotes,27/07/26," $33,671.97 ",SPEI_RECIBIDO,México
TX_001134,EMP_0071,Ferretería,27/07/26," $9,143.98 ",SPEI_RECIBIDO,México
TX_001135,EMP_0072,Abarrotes,27/07/26," $2,851.57 ",TARJETA_EMPRESARIAL,México
TX_001136,EMP_0082,Ropa y Calzado,27/07/26," $22,199.20 ",TARJETA_EMPRESARIAL,México
TX_001137,EMP_0001,Restaurante,27/07/26," $27,244.21 ",SPEI_RECIBIDO,México
TX_001138,EMP_0067,Restaurante,27/07/26," $21,127.54 ",SPEI_ENVIADO,México
TX_001139,EMP_0050,Papelería,27/07/26," $9,880.60 ",SPEI_RECIBIDO,México
TX_001140,EMP_0059,Ferretería,27/07/26," $6,427.29 ",SPEI_ENVIADO,México
TX_001141,EMP_0001,Restaurante,27/07/26," $24,200.09 ",TARJETA_EMPRESARIAL,México
TX_001142,EMP_0072,Abarrotes,27/07/26," $5,045.16 ",SPEI_RECIBIDO,México
TX_001143,EMP_0026,Papelería,27/07/26," $20,598.98 ",SPEI_ENVIADO,México
TX_001144,EMP_0078,Abarrotes,27/07/26," $7,166.75 ",SPEI_ENVIADO,México
